Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
43698799,"A Rebel in Gaza: Behind the Lines of the Arab Spring, One Woman's Story",Asmaa al-Ghoul,"al-Ghoul, Asmaa","Sélim Nassib, Mike Mitchell","=""0998777080""","=""9780998777085""",0,4.15,DoppelHouse Press,Kindle Edition,224,2018,2016,,2024/08/06,to-read,to-read (#488),to-read,,,,0,0
27574,A Tale of Love and Darkness,Amos Oz,"Oz, Amos",,"=""015603252X""","=""9780156032520""",0,4.23,Harvest / Harcourt,Paperback,560,2005,2002,,2024/08/06,to-read,to-read (#487),to-read,,,,0,0
57754538,"Firmament: The Hidden Science of Weather, Climate Change and the Air That Surrounds Us",Simon    Clark,"Clark, Simon",,"=""152936227X""","=""9781529362275""",0,4.28,Hodder & Stoughton,Hardcover,337,2022,2022,,2024/07/27,to-read,to-read (#486),to-read,,,,0,0
8146619,The Right Stuff,Tom Wolfe,"Wolfe, Tom",,"=""""","=""""",0,4.23,,Kindle Edition,369,2004,1979,,2024/07/21,to-read,to-read (#485),to-read,,,,0,0
67885,The Portable Jung (Portable Library),C.G. Jung,"Jung, C.G.",Joseph Campbell,"=""0140150706""","=""9780140150704""",0,4.26,Penguin Books,Paperback,659,1976,1971,,2024/07/19,to-read,to-read (#484),to-read,,,,0,0
101255,On Food and Cooking: The Science and Lore of the Kitchen,Harold McGee,"McGee, Harold",,"=""0684800012""","=""9780684800011""",0,4.46,Scribner,Hardcover,896,2004,1984,,2024/07/17,to-read,to-read (#483),to-read,,,,0,0
576362,"Eastern Body, Western Mind: Psychology and the Chakra System as a Path to the Self",Anodea Judith,"Judith, Anodea",,"=""1587612259""","=""9781587612251""",0,4.34,Ten Speed Press,Paperback,488,2004,1966,,2024/07/14,to-read,to-read (#482),to-read,,,,0,0
201345,"Martin the Warrior (Redwall, #6)",Brian Jacques,"Jacques, Brian",Gary Chalk,"=""0441001866""","=""9780441001866""",4,4.17,Ace Books,Mass Market Paperback,376,1999,1993,,2012/10/06,read-before-college,read-before-college (#9),read,,,,1,0
50403513,Healing Collective Trauma: A Process for Integrating Our Intergenerational and Cultural Wounds,Thomas Hübl,"Hübl, Thomas",Julie Jordan Avritt,"=""1683647378""","=""9781683647379""",0,4.18,St. Martin's Essentials / Sounds True,Hardcover,304,2020,,,2024/07/12,to-read,to-read (#481),to-read,,,,0,0
614694,Psychoanalytic Diagnosis: Understanding Personality Structure in the Clinical Process,Nancy McWilliams,"McWilliams, Nancy",,"=""0898621992""","=""9780898621990""",0,4.49,The Guilford Press,Hardcover,398,1994,1994,,2024/07/10,to-read,to-read (#480),to-read,,,,0,0
12400671,Already Free: Buddhism Meets Psychotherapy on the Path of Liberation,Bruce Tift,"Tift, Bruce",,"=""1604074744""","=""9781604074741""",0,4.44,Sounds True,Audio CD,1,2011,2011,,2024/07/09,to-read,to-read (#479),to-read,,,,0,0
123314354,Near Enemies of the Truth: Avoid the Pitfalls of the Spiritual Life and Become Radically Free,Christopher D. Wallis,"Wallis, Christopher D.",,"=""1637560370""","=""9781637560372""",0,4.59,Wonderwell,Hardcover,280,2023,,,2024/07/02,"to-read, self-help","to-read (#478), self-help (#1)",to-read,,,,0,0
50915816,Existential Kink: Unmask Your Shadow and Embrace Your Power,Carolyn Elliott,"Elliott, Carolyn",,"=""1578636477""","=""9781578636471""",0,3.82,Weiser Books,Paperback,202,2020,2020,,2024/06/28,to-read,to-read (#477),to-read,,,,0,0
34272476,Devotions: The Selected Poems of Mary Oliver,Mary Oliver,"Oliver, Mary",,"=""0399563245""","=""9780399563249""",0,4.56,Penguin Press,Hardcover,456,2017,2017,,2024/06/28,to-read,to-read (#476),to-read,,,,0,0
2232663,Feeding Your Demons: Ancient Wisdom for Resolving Inner Conflict,Tsultrim Allione,"Allione, Tsultrim",,"=""0316013137""","=""9780316013130""",0,4.10,"Little, Brown Spark",Hardcover,288,2008,2008,,2024/06/28,to-read,to-read (#475),to-read,,,,0,0
49127514,"Good Morning, Monster: A Therapist Shares Five Heroic Stories of Emotional Recovery",Catherine Gildiner,"Gildiner, Catherine",,"=""1250271487""","=""9781250271488""",0,4.45,St. Martin's Press,Hardcover,368,2020,2020,,2024/06/28,to-read,to-read (#474),to-read,,,,0,0
450534,When the Body Says No: The Cost of Hidden Stress,Gabor Maté,"Maté, Gabor",,"=""0676973124""","=""9780676973129""",0,4.19,Vintage Canada,Paperback,320,2004,2003,,2024/06/26,to-read,to-read (#473),to-read,,,,0,0
15125369,The Invention of the Land of Israel: From Holy Land to Homeland,Shlomo Sand,"Sand, Shlomo",Geremy Forman,"=""1844679462""","=""9781844679461""",0,4.26,Verso,Hardcover,304,2012,2012,,2024/06/25,to-read,to-read (#472),to-read,,,,0,0
1332974,Bioenergetics: The Revolutionary Therapy That Uses the Language of the Body to Heal the Problems of the Mind,Alexander Lowen,"Lowen, Alexander",,"=""0140194711""","=""9780140194715""",0,4.01,Penguin / Arkana,Paperback,368,1994,1975,,2024/06/24,to-read,to-read (#471),to-read,,,,0,0
56450,"Trickster Makes This World: Mischief, Myth, and Art",Lewis Hyde,"Hyde, Lewis",,"=""0865475369""","=""9780865475366""",0,4.18,North Point Press,Paperback,432,1999,1997,,2024/06/18,to-read,to-read (#470),to-read,,,,0,0
9844,Prep,Curtis Sittenfeld,"Sittenfeld, Curtis",,"=""081297235X""","=""9780812972351""",0,3.44,Random House Trade Paperbacks,Paperback,420,2005,2005,,2024/06/12,to-read,to-read (#469),to-read,,,,0,0
2744440,The Fall of Man and the Foundations of Science,Peter    Harrison,"Harrison, Peter",,"=""0521875595""","=""9780521875592""",0,4.23,Cambridge University Press,Hardcover,316,2008,2007,,2024/06/08,to-read,to-read (#468),to-read,,,,0,0
25932,Lost Illusions,Honoré de Balzac,"Balzac, Honoré de","George Saintsbury, Ellen Marriage","=""1406506583""","=""9781406506587""",0,4.16,Dodo Pr,Paperback,656,2006,1843,,2024/06/08,to-read,to-read (#467),to-read,,,,0,0
313973,Chuang Tzu: Basic Writings,Zhuangzi,"Zhuangzi, Zhuangzi",Burton Watson,"=""0231105959""","=""9780231105958""",0,4.27,Columbia University Press,Paperback,160,1996,-350,,2024/06/02,to-read,to-read (#466),to-read,,,,0,0
258863,Practical Mental Magic (Dover Magic Books),Theodore Annemann,"Annemann, Theodore",,"=""0486244261""","=""9780486244266""",0,3.94,Dover Publications,Paperback,336,1983,1983,,2024/05/31,to-read,to-read (#465),to-read,,,,0,0
6596,The Four Agreements: A Practical Guide to Personal Freedom,Miguel Ruiz,"Ruiz, Miguel",Janet Mills,"=""1878424505""","=""9781878424501""",0,4.19,Amber-Allen Publishing,Hardcover,152,2001,1997,,2024/05/27,to-read,to-read (#464),to-read,,,,0,0
173666,Radical Acceptance: Embracing Your Life With the Heart of a Buddha,Tara Brach,"Brach, Tara",,"=""""","=""""",0,4.15,Bantam,Paperback,333,2004,2000,,2024/05/03,to-read,to-read (#463),to-read,,,,0,0
58537365,Unmasking Autism: Discovering the New Faces of Neurodiversity,Devon  Price,"Price, Devon",,"=""0593235231""","=""9780593235232""",0,4.34,Harmony,Hardcover,304,2022,2022,,2024/04/27,"to-read, interpersonal","to-read (#462), interpersonal (#3)",to-read,,,,0,0
8048177,The Language of Emotions: What Your Feelings Are Trying to Tell You,Karla McLaren,"McLaren, Karla",,"=""159179773X""","=""9781591797739""",0,4.17,Sounds True,Audio CD,432,2010,2010,,2024/04/27,interpersonal,interpersonal (#2),read,,,,1,0
145625059,Fight Right: How Successful Couples Turn Conflict Into Connection,Julie Schwartz Gottman,"Gottman, Julie Schwartz",John M. Gottman,"=""0593579658""","=""9780593579657""",5,4.53,Harmony,Hardcover,352,2024,2024,,2024/04/25,interpersonal,interpersonal (#1),read,Awww yeahhh!!!! hell of a book.,,,1,0
157981748,Supercommunicators: How to Unlock the Secret Language of Connection,Charles Duhigg,"Duhigg, Charles",,"=""""","=""""",0,3.98,Random House,Hardcover,320,2024,2024,,2024/04/15,to-read,to-read (#461),to-read,,,,0,0
19011625,Jesus the Forgiving Victim: Listening for the Unheard Voice - An Introduction to Christianity for Adults,James Alison,"Alison, James",,"=""0981812333""","=""9780981812335""",0,4.66,DOERS Publishing LLC,Kindle Edition,572,2013,2013,,2024/03/09,to-read,to-read (#460),to-read,,,,0,0
381554,Bolo'Bolo,P.M.,"P.M., P.M.",,"=""093675608X""","=""9780936756080""",0,4.00,Autonomedia,Paperback,198,1984,1984,,2024/02/29,to-read,to-read (#459),to-read,,,,0,0
236866,Infrastructure: The Book of Everything for the Industrial Landscape,Brian Hayes,"Hayes, Brian",,"=""0393329593""","=""9780393329599""",0,4.47,W. W. Norton & Company,Paperback,544,2006,2005,,2024/02/27,to-read,to-read (#458),to-read,,,,0,0
40121980,Deaf Republic,Ilya Kaminsky,"Kaminsky, Ilya",,"=""1555978312""","=""9781555978310""",0,4.39,Graywolf Press,Paperback,80,2019,2019,,2024/02/27,to-read,to-read (#457),to-read,,,,0,0
52199304,"The World for Sale: Money, Power and the Traders Who Barter the Earth’s Resources",Javier Blas,"Blas, Javier",Jack Farchy,"=""1847942660""","=""9781847942661""",0,4.33,Random House Business,Paperback,410,2020,2021,,2024/02/24,to-read,to-read (#456),to-read,,,,0,0
7324357,Last Call: The Rise and Fall of Prohibition,Daniel Okrent,"Okrent, Daniel",,"=""0743277023""","=""9780743277020""",0,3.88,Scribner,Hardcover,480,2010,2010,,2024/02/24,to-read,to-read (#455),to-read,,,,0,0
11612989,The Dictator's Handbook: Why Bad Behavior Is Almost Always Good Politics,Bruce Bueno de Mesquita,"Mesquita, Bruce Bueno de",Alastair Smith,"=""161039044X""","=""9781610390446""",0,4.25,PublicAffairs,Hardcover,321,2011,2011,,2024/02/18,to-read,to-read (#454),to-read,,,,0,0
676737,Grendel,John Gardner,"Gardner, John",,"=""0679723110""","=""9780679723110""",0,3.69,Random House Vintage Books,Paperback,174,2010,1971,,2024/02/18,to-read,to-read (#453),to-read,,,,0,0
730139,Gravity and Grace,Simone Weil,"Weil, Simone","Gustave Thibon, Emma Crawford, Mario von der Ruhr","=""0415290015""","=""9780415290012""",0,4.27,Routledge,Paperback,224,2002,1947,,2024/02/04,to-read,to-read (#452),to-read,,,,0,0
112976320,How Infrastructure Works: Inside the Systems That Shape Our World,Deb Chachra,"Chachra, Deb",,"=""0593086597""","=""9780593086612""",0,3.64,Riverhead Books,Kindle Edition,320,2023,,,2024/02/02,to-read,to-read (#451),to-read,,,,0,0
1055676,"Craniosacral Biodynamics, Volume One: The Breath of Life, Biodynamics, and Fundamental Skills",Franklyn Sills,"Sills, Franklyn",Dominique Degranges,"=""1556433549""","=""9781556433542""",0,4.46,North Atlantic Books,Paperback,472,2001,2001,,2024/02/01,to-read,to-read (#450),to-read,,,,0,0
345095,The Evolving Self: Problem and Process in Human Development,Robert Kegan,"Kegan, Robert",,"=""0674272315""","=""9780674272316""",0,4.22,Harvard University Press,Paperback,336,1982,1982,,2024/01/14,to-read,to-read (#449),to-read,,,,0,0
162343,The Rag and Bone Shop of the Heart: A Poetry Anthology,Robert  Bly,"Bly, Robert","James Hillman, Michael Meade, Emily Dickinson, Robert Frost, Langston Hughes, Czesław Miłosz, Marianna Moore, Rainer Maria Rilke, Theodore Roethke, Henry David Thoreau, Thomas Wolfe","=""0060924209""","=""9780060924201""",5,4.33,Harper Perennial,Paperback,560,1993,1992,,2024/01/12,,,read,,,,1,0
25664439,The Man's Guide to Women: Scientifically Proven Secrets from the Love Lab About What Women Really Want,John M. Gottman,"Gottman, John M.","Douglas Carlton Abrams, Julie Schwartz Gottman, Rachel Carlton Abrams, Джон Готтман, Дуглас Абрамс, Рэчел Абрамс, فاطمه باغستانی, سارا فیض","=""1623361842""","=""9781623361846""",0,4.19,Rodale Books,Hardcover,224,2016,2016,,2024/01/11,to-read,to-read (#448),to-read,,,,0,0
46041157,Difficult Women: A History of Feminism in 11 Fights,Helen   Lewis,"Lewis, Helen",,"=""1473562252""","=""9781473562257""",0,4.22,Vintage Digital,Kindle Edition,368,2020,2020,,2024/01/11,to-read,to-read (#447),to-read,,,,0,0
53288033,Andrea Dworkin: The Feminist as Revolutionary,Martin Duberman,"Duberman, Martin",,"=""1620975858""","=""9781620975855""",0,4.06,The New Press,Hardcover,384,2020,2020,,2024/01/11,to-read,to-read (#446),to-read,,,,0,0
21251323,Everyday Sexism,Laura Bates,"Bates, Laura",,"=""1471131572""","=""9781471131578""",0,4.26,Simon & Schuster,Hardcover,384,2014,2014,,2024/01/11,to-read,to-read (#445),to-read,,,,0,0
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Jashar Awan,"=""""","=""""",0,4.31,Alfred A. Knopf,Hardcover,477,2013,2013,,2024/01/10,to-read,to-read (#444),to-read,,,,0,0
22738563,We Should All Be Feminists,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",0,4.39,Vintage,Kindle Edition,52,2014,2012,,2024/01/10,to-read,to-read (#443),to-read,,,,0,0
44128348,"That Was Then, This is Now: An Introduction to Contemporary Psychodynamic Therapy",Jonathan Shedler,"Shedler, Jonathan",,"=""""","=""""",0,4.51,,Unknown Binding,,,,,2024/01/02,to-read,to-read (#442),to-read,,,,0,0
62069739,When We Cease to Understand the World,Benjamín Labatut,"Labatut, Benjamín",Adrian Nathan West,"=""""","=""""",0,4.10,New York Review Books,Kindle Edition,193,2022,2020,,2023/12/28,to-read,to-read (#441),to-read,,,,0,0
17987621,The Entrepreneurial State: Debunking Public vs. Private Sector Myths,Mariana Mazzucato,"Mazzucato, Mariana",Carlota Pérez,"=""0857282514""","=""9780857282514""",0,3.95,Anthem Press,Kindle Edition,266,2013,2011,,2023/12/24,to-read,to-read (#440),to-read,,,,0,0
55384165,The Power of Emotions at Work: Accessing the Vital Intelligence in Your Workplace,Karla McLaren,"McLaren, Karla",,"=""1683645448""","=""9781683645443""",0,4.14,St. Martin's Essentials / Sounds True,Paperback,288,2021,,,2023/12/22,to-read,to-read (#439),to-read,,,,0,0
61118244,Don't Tell Me I Can't: An Ambitious Homeschooler's Journey,Cole Summers,"Summers, Cole",,"=""""","=""""",0,4.55,,Kindle Edition,73,2022,,,2023/12/18,to-read,to-read (#438),to-read,,,,0,0
25049103,Bigger Leaner Stronger: The Simple Science of Building the Ultimate Male Body,Michael  Matthews,"Matthews, Michael",,"=""1938895274""","=""9781938895272""",0,4.22,Oculus Media Group Llc,Paperback,327,2015,2011,,2023/12/16,to-read,to-read (#437),to-read,,,,0,0
355190,Orientalism,Edward W. Said,"Said, Edward W.",,"=""""","=""""",0,4.13,Vintage,Paperback,424,2003,1978,,2023/12/15,to-read,to-read (#436),to-read,,,,0,0
66933,The Wretched of the Earth,Frantz Fanon,"Fanon, Frantz","Homi K. Bhabha, Richard Philcox, Jean-Paul Sartre","=""0802141323""","=""9780802141323""",0,4.34,Grove Press,Paperback,251,2005,1961,,2023/12/15,to-read,to-read (#435),to-read,,,,0,0
40630,How Europe Underdeveloped Africa,Walter Rodney,"Rodney, Walter",Vincent Harding,"=""0882580965""","=""9780882580968""",0,4.42,Howard Univ Pr,Paperback,312,1981,1971,,2023/12/15,to-read,to-read (#434),to-read,,,,0,0
122765395,Elon Musk,Walter Isaacson,"Isaacson, Walter",,"=""1982181281""","=""9781982181284""",5,4.33,Simon & Schuster,Hardcover,688,2023,2023,,2023/09/25,,,read,Unfortunately for the haters this book changed my life. <br/>Musk's principles are an expansion and a validation of the principles I've brought into business settings. His example of dreaming big and doing the work to make that dream a reality expands and validates my desires to do the same. <br/><br/>My aim is to do it without hurting people. ,,,1,0
41812831,"The Hundred Years’ War on Palestine: A History of Settler-Colonial Conquest and Resistance, 1917–2017",Rashid Khalidi,"Khalidi, Rashid",,"=""1627798552""","=""9781627798556""",0,4.49,Metropolitan Books,Hardcover,319,2020,2020,,2023/11/30,to-read,to-read (#433),to-read,,,,0,0
27968891,Site Reliability Engineering: How Google Runs Production Systems,Betsy Beyer,"Beyer, Betsy","Chris     Jones, Jennifer Petoff, Niall Richard Murphy","=""149192912X""","=""9781491929124""",0,4.21,O'Reilly Media,Paperback,550,2016,2016,,2023/11/07,to-read,to-read (#432),to-read,,,,0,0
54900051,Madhouse at the End of the Earth: The Belgica's Journey into the Dark Antarctic Night,Julian Sancton,"Sancton, Julian",,"=""1984824333""","=""9781984824332""",0,4.27,Crown,Hardcover,354,2021,2021,,2023/11/05,to-read,to-read (#431),to-read,,,,0,0
226004,"A Deepness in the Sky (Zones of Thought, #2)",Vernor Vinge,"Vinge, Vernor",,"=""0812536355""","=""9780812536355""",0,4.32,Tor Science Fiction,Mass Market Paperback,775,2000,1999,,2023/03/23,"to-read, ai","to-read (#386), ai (#36)",to-read,,,,0,0
520337,Call Center Management on Fast Forward: Succeeding in Today's Dynamic Customer Contact Environment (2nd Edition),Brad Cleveland,"Cleveland, Brad",,"=""1932558063""","=""9781932558067""",0,3.85,ICMI Press,Paperback,440,2006,1997,,2023/10/20,to-read,to-read (#430),to-read,,,,0,0
55716079,Shorting the Grid: The Hidden Fragility of Our Electric Grid,Meredith Angwin,"Angwin, Meredith",,"=""0989119092""","=""9780989119092""",3,3.92,Carnot Communications,Kindle Edition,442,2020,,,2023/05/03,to-read,to-read (#396),to-read,Had a lot of good info but I thought it was too histrionic,,,0,0
32999998,Platform Capitalism,Nick Srnicek,"Srnicek, Nick",,"=""""","=""""",0,3.92,Polity,Paperback,171,2016,2016,,2023/09/09,to-read,to-read (#429),to-read,,,,0,0
6524831,You Are The One You've Been Waiting For: Bringing Courageous Love To Intimate Relationships,Richard C. Schwartz,"Schwartz, Richard C.",Dave Baird,"=""""","=""""",5,4.41,Oak Park: Trailhead Publications,Audiobook,,2008,2008,2022/03/04,2022/03/04,,,read,"Read after a breakup (I’m single, ladies) . Really gives me confidence I won’t make all of a whole class of relationship mistakes ever again, and even makes me feel confident I could date women with more baggage then I would have felt comfortable with before. I’ll be recommending this for a long time. ",,,1,0
88279,The Fire and the Sun: Why Plato Banished the Artists,Iris Murdoch,"Murdoch, Iris",,"=""0192830171""","=""9780192830173""",0,3.89,Oxford University Press,Paperback,96,1978,1976,,2023/08/19,to-read,to-read (#428),to-read,,,,0,0
59366216,The Man Who Broke Capitalism: How Jack Welch Gutted the Heartland and Crushed the Soul of Corporate America―and How to Undo His Legacy,David Gelles,"Gelles, David",,"=""198217644X""","=""9781982176440""",0,4.03,Simon & Schuster,Hardcover,272,2022,,,2023/08/14,to-read,to-read (#427),to-read,,,,0,0
31277759,The World-Ending Fire: The Essential Wendell Berry,Wendell Berry,"Berry, Wendell",,"=""0241279208""","=""9780241279205""",4,4.40,Allen Lane,Hardcover,352,2017,2017,2023/08/07,2023/01/18,,,read,Hell yes . Completely alien take to the culture war but right on track in my book. I’m completely for the whole living in touch w the land being the goal for humanity generally but stabilizing the grand forces that threaten to topple climate / diseases / ai etc imo have to be solved before it is the moral right for everyone to pursue. Inshallah some day I’ll find myself in a situation where I know each rut in my fields and the health of my trees over the generations like my man Wendell ,,,1,0
